_id,event_id,user_id,product_id,action,preference_id,createdAt,updatedAt
EV00911,EV00911,U073,SOULED_297846,Likes,,2026-08-14T13:32:44.407118,2026-08-14T13:32:44.407118
EV00912,EV00912,U037,SOULED_297846,Purchase,,2026-08-18T02:18:56.742328,2026-08-18T02:18:56.742328
EV00913,EV00913,U075,SNITCH_8671163121826,Likes,,2026-08-16T05:42:02.179159,2026-08-16T05:42:02.179159
EV00914,EV00914,U011,SNITCH_8671163121826,Likes,,2026-08-17T10:40:55.944427,2026-08-17T10:40:55.944427
EV00915,EV00915,U028,SNITCH_8671163121826,Likes,,2026-08-12T09:08:44.835536,2026-08-12T09:08:44.835536
EV00916,EV00916,U012,SNITCH_8651981029538,Likes,,2026-08-15T21:21:08.704557,2026-08-15T21:21:08.704557
EV00917,EV00917,U054,SNITCH_8651981029538,Likes,,2026-08-16T20:17:21.107514,2026-08-16T20:17:21.107514
EV00918,EV00918,U020,SNITCH_8651981029538,Likes,,2026-08-17T06:50:01.864566,2026-08-17T06:50:01.864566
EV00919,EV00919,U020,SOULED_349156,Likes,,2026-08-14T16:26:20.891627,2026-08-14T16:26:20.891627
EV00920,EV00920,U060,SOULED_349156,Likes,,2026-08-13T00:14:20.578315,2026-08-13T00:14:20.578315
EV00921,EV00921,U016,SOULED_349156,Likes,,2026-08-13T22:35:51.118802,2026-08-13T22:35:51.118802
EV00922,EV00922,U028,SOULED_263612,Likes,,2026-08-14T18:30:38.105620,2026-08-14T18:30:38.105620
EV00923,EV00923,U035,BONKERS_15076266017132,Likes,,2026-08-18T03:52:59.946788,2026-08-18T03:52:59.946788
EV00924,EV00924,U021,BONKERS_15076266017132,AddToCart,,2026-08-16T16:09:19.007176,2026-08-16T16:09:19.007176
EV00925,EV00925,U044,BONKERS_15076266017132,Likes,,2026-08-12T18:23:55.916304,2026-08-12T18:23:55.916304
EV00926,EV00926,U043,SNITCH_8694064906402,Likes,,2026-08-18T11:17:22.577326,2026-08-18T11:17:22.577326
EV00927,EV00927,U066,SNITCH_8694064906402,Likes,,2026-08-12T19:51:15.200673,2026-08-12T19:51:15.200673
EV00928,EV00928,U041,SNITCH_8694064906402,DisLikes,,2026-08-15T17:36:13.005748,2026-08-15T17:36:13.005748
EV00929,EV00929,U016,SOULED_304173,Likes,,2026-08-15T05:27:31.742895,2026-08-15T05:27:31.742895
EV00930,EV00930,U037,SNITCH_8641205469346,Likes,,2026-08-12T23:35:44.821908,2026-08-12T23:35:44.821908
EV00931,EV00931,U001,SNITCH_8641205469346,Likes,,2026-08-15T09:12:51.794900,2026-08-15T09:12:51.794900
EV00932,EV00932,U002,SNITCH_8641205469346,DisLikes,,2026-08-13T23:20:22.706830,2026-08-13T23:20:22.706830
EV00933,EV00933,U076,SOULED_369254,Likes,,2026-08-16T03:20:26.293573,2026-08-16T03:20:26.293573
EV00934,EV00934,U048,SOULED_369254,DisLikes,,2026-08-15T11:43:51.846482,2026-08-15T11:43:51.846482
EV00935,EV00935,U074,SOULED_369254,Likes,,2026-08-16T22:13:38.909095,2026-08-16T22:13:38.909095
EV00936,EV00936,U065,SOULED_352065,Likes,,2026-08-12T16:50:21.280487,2026-08-12T16:50:21.280487
EV00937,EV00937,U079,SNITCH_8935864139938,Likes,,2026-08-13T21:55:43.763966,2026-08-13T21:55:43.763966
EV00938,EV00938,U022,SNITCH_8935864139938,AddToCart,,2026-08-17T00:24:03.041956,2026-08-17T00:24:03.041956
EV00939,EV00939,U050,BEWAKOOF_1003857,Likes,,2026-08-18T07:27:19.480915,2026-08-18T07:27:19.480915
EV00940,EV00940,U011,BEWAKOOF_1003857,Purchase,,2026-08-18T07:50:31.912939,2026-08-18T07:50:31.912939
EV00941,EV00941,U013,BEWAKOOF_597190,Likes,,2026-08-14T14:31:50.122713,2026-08-14T14:31:50.122713
EV00942,EV00942,U030,BEWAKOOF_597190,AddToCart,,2026-08-16T04:32:40.232517,2026-08-16T04:32:40.232517
EV00943,EV00943,U049,BEWAKOOF_597190,DisLikes,,2026-08-11T21:23:43.956075,2026-08-11T21:23:43.956075
EV00944,EV00944,U004,SOULED_330902,Likes,,2026-08-17T18:56:31.059489,2026-08-17T18:56:31.059489
EV00945,EV00945,U045,BONKERS_14967788274028,DisLikes,,2026-08-13T05:52:05.037746,2026-08-13T05:52:05.037746
EV00946,EV00946,U017,SNITCH_9228862095522,Purchase,,2026-08-13T03:39:52.424270,2026-08-13T03:39:52.424270
EV00947,EV00947,U024,SNITCH_9228862095522,Likes,,2026-08-14T20:26:50.907087,2026-08-14T20:26:50.907087
EV00948,EV00948,U020,SNITCH_8822916710562,Likes,,2026-08-12T07:04:24.044190,2026-08-12T07:04:24.044190
EV00949,EV00949,U028,SNITCH_8822916710562,Purchase,,2026-08-15T19:07:35.546427,2026-08-15T19:07:35.546427
EV00950,EV00950,U059,SNITCH_8822916710562,DisLikes,,2026-08-15T07:40:09.948491,2026-08-15T07:40:09.948491
EV00951,EV00951,U061,SNITCH_8928621559970,Likes,,2026-08-15T01:03:23.085418,2026-08-15T01:03:23.085418
EV00952,EV00952,U023,SNITCH_8928621559970,Purchase,,2026-08-17T18:57:19.359985,2026-08-17T18:57:19.359985
EV00953,EV00953,U037,SNITCH_8640222134434,AddToCart,,2026-08-17T23:20:49.018008,2026-08-17T23:20:49.018008
EV00954,EV00954,U076,SNITCH_8711802978466,Likes,,2026-08-05T05:31:35.833159,2026-08-05T05:31:35.833159
EV00955,EV00955,U011,SNITCH_8711802978466,Likes,,2026-08-10T05:17:06.947675,2026-08-10T05:17:06.947675
EV00956,EV00956,U021,SNITCH_8711802978466,Likes,,2026-08-06T11:32:26.483430,2026-08-06T11:32:26.483430
EV00957,EV00957,U043,SOULED_313324,Likes,,2026-08-06T02:06:30.054068,2026-08-06T02:06:30.054068
EV00958,EV00958,U037,SOULED_313324,Likes,,2026-08-05T15:54:22.233270,2026-08-05T15:54:22.233270
EV00959,EV00959,U073,SOULED_313324,Likes,,2026-08-07T02:45:26.208532,2026-08-07T02:45:26.208532
EV00960,EV00960,U012,SNITCH_8752611688610,Likes,,2026-08-08T16:43:55.015647,2026-08-08T16:43:55.015647
EV00961,EV00961,U047,SNITCH_8752611688610,Likes,,2026-08-04T21:21:45.930527,2026-08-04T21:21:45.930527
EV00962,EV00962,U030,SNITCH_8752611688610,Likes,,2026-08-07T02:33:48.708974,2026-08-07T02:33:48.708974
EV00963,EV00963,U004,BEWAKOOF_589776,Likes,,2026-08-08T00:13:12.822924,2026-08-08T00:13:12.822924
EV00964,EV00964,U033,BEWAKOOF_589776,Likes,,2026-08-06T02:17:06.972229,2026-08-06T02:17:06.972229
EV00965,EV00965,U024,BEWAKOOF_589776,Likes,,2026-08-09T16:04:14.174403,2026-08-09T16:04:14.174403
EV00966,EV00966,U020,URBANIC_1343692,Likes,,2026-08-09T10:01:13.103105,2026-08-09T10:01:13.103105
EV00967,EV00967,U040,URBANIC_1343692,Likes,,2026-08-07T17:50:54.994060,2026-08-07T17:50:54.994060
EV00968,EV00968,U029,URBANIC_1343692,Likes,,2026-08-07T04:51:38.223712,2026-08-07T04:51:38.223712
EV00969,EV00969,U046,SNITCH_9256065400994,Likes,,2026-08-08T04:57:03.085038,2026-08-08T04:57:03.085038
EV00970,EV00970,U075,SNITCH_9256065400994,Likes,,2026-08-07T03:13:04.068945,2026-08-07T03:13:04.068945
EV00971,EV00971,U017,SNITCH_9256065400994,Likes,,2026-08-06T16:30:38.074219,2026-08-06T16:30:38.074219
EV00972,EV00972,U033,SNITCH_8743960576162,Likes,,2026-08-06T07:27:20.010565,2026-08-06T07:27:20.010565
EV00973,EV00973,U030,SNITCH_8743960576162,Likes,,2026-08-05T21:22:17.948246,2026-08-05T21:22:17.948246
EV00974,EV00974,U016,SNITCH_8743960576162,Likes,,2026-08-06T21:12:04.086980,2026-08-06T21:12:04.086980
EV00975,EV00975,U036,SNITCH_8524122128546,Likes,,2026-08-06T23:52:27.771265,2026-08-06T23:52:27.771265
EV00976,EV00976,U013,SNITCH_8524122128546,Likes,,2026-08-10T00:35:41.358675,2026-08-10T00:35:41.358675
EV00977,EV00977,U060,SNITCH_8524122128546,Likes,,2026-08-07T11:13:15.953707,2026-08-07T11:13:15.953707
EV00978,EV00978,U077,SNITCH_8620095635618,Likes,,2026-08-05T09:27:23.427536,2026-08-05T09:27:23.427536
EV00979,EV00979,U066,SNITCH_8620095635618,Likes,,2026-08-10T02:08:52.452120,2026-08-10T02:08:52.452120
EV00980,EV00980,U020,SNITCH_8620095635618,Likes,,2026-08-07T01:52:44.665690,2026-08-07T01:52:44.665690
EV00981,EV00981,U061,SOULED_310211,Likes,,2026-08-06T05:28:05.815406,2026-08-06T05:28:05.815406
EV00982,EV00982,U031,SOULED_310211,Likes,,2026-08-05T16:00:54.662059,2026-08-05T16:00:54.662059
EV00983,EV00983,U031,SOULED_310211,Likes,,2026-08-07T02:00:37.623105,2026-08-07T02:00:37.623105
